image,sender_id,label,kids
e789e54a-cc2c-4e20-9dda-df90e832099e,274,Dress,True
3cb946f7-5c07-42b8-bd7c-6e2801cf3c7f,128,T-Shirt,False
807f09b8-99a2-461c-bc8e-93db42ab3b12,236,Pants,False
55694d05-4d0e-48cd-936a-3acd3761ceac,174,Dress,False
fc205550-e455-48df-af3c-60df4afc6697,309,Dress,True
2a512285-ef9d-463c-b747-8e60bf50f059,226,T-Shirt,False
e82d5c1a-96ca-49c8-ac99-2fa5b30c0973,204,Pants,False
881c62dc-a47a-444d-86b7-93a27b431f51,126,Dress,False
142c1548-ba32-4f34-9032-2ece7f8650ea,117,Undershirt,False
3f0be386-9a59-4aeb-93f6-dbe63e3a3002,204,Hat,False
2a7c1877-3131-49dd-9712-f78f0da4daf2,66,T-Shirt,False
c8a12997-2e63-4a57-9cb5-68749f5eb816,344,T-Shirt,False
c44195bb-66c5-44b1-806a-aebd703f0298,204,Longsleeve,False
468b2d60-5335-4f91-84f7-d0cef0f07130,204,Undershirt,True
a021443c-ab32-41ff-8df5-cf24f6c5402c,359,T-Shirt,False
3f50fdef-ce2c-4409-b2a1-92497179f86f,181,Hat,False
00588f87-cda1-46d7-93be-71f0fa889895,262,Longsleeve,False
35a934e2-1683-442c-bf2a-ffa0f47a91b7,204,Pants,True
876c8eb7-3f0a-4a47-a040-83ceb14b97c9,322,T-Shirt,False
f50f1ab8-e2b4-4f80-9f83-8cb97b51fdea,232,Pants,False
b1236b80-4b3d-45e3-8c39-4e5ff1e169e1,181,Hoodie,False
6360b20c-f47e-4ed0-b195-fa118461a49f,335,Buttondown_Shirt,False
fca6b5f0-8fd2-446a-a226-117d395f7c9d,76,Longsleeve,False
2c3533f9-2998-4c22-aa81-d0e519cc6669,154,Hat,False
45fb7ce0-9203-4f83-9554-49ddb0f15929,204,Polo,False
f8b7bdad-76ce-4efc-a26c-6a9d625d91fe,342,T-Shirt,False
93e4b772-7c69-46b7-af82-b3d270fa3438,8,Undershirt,False
32e6f7d3-a90c-43dc-bf88-e1c09251219f,48,Polo,False
303bb705-52f9-4f1d-9b8c-8a514157f5d6,262,Longsleeve,False
955d8981-bfcc-4bca-8289-2d3bd3987b11,240,T-Shirt,False
6b1ba174-b2af-4f56-9899-f258f994019a,158,Dress,True
4068d0b4-56a5-4108-85c4-7c48c201147f,174,Dress,False
e9a97cee-c85f-4eb9-87fe-9a7de7e94355,166,Dress,False
f937d0b8-1c6f-432f-86a8-dac89c03b890,10,Polo,False
b37453d7-0651-434b-849a-6207e53a4e5f,204,Shorts,False
61bbb3a2-2ee0-47bd-b3f9-2675b3076302,293,Shoes,False
d47373ee-c527-43de-831f-f8006c109476,262,Shoes,False
4cfe336a-6f8c-4f87-a88d-ae4e3897215f,310,Buttondown_Shirt,False
4d6e0e93-7481-421b-9b5d-1efb1652819c,352,Body,True
bbeabf26-aa2e-420a-a7fa-d255adaa9f9a,322,Longsleeve,False
fbb54104-ee0f-4180-9216-2696f9df52a5,171,T-Shirt,False
ae7a869f-c964-477a-90b4-11fd3ada4ccc,260,Buttondown_Shirt,False
1f0f0d60-7a02-46e9-b875-e206c1d8995b,61,Shorts,False
c060dad4-b50b-44b7-a0df-151dfb781ea1,181,Pants,False
f5e0b8c6-50c1-4389-9406-5364dd061dcb,50,T-Shirt,False
7d009df6-3522-48fb-a81a-b4b4b68e31db,46,Undershirt,False
003f4cab-7214-4770-b727-3400d4508741,50,Hoodie,False
18e81896-42c0-495c-a8f0-41e7fc486411,54,Longsleeve,False
ddbe70b9-d6d0-4df6-a20d-c89e9552b0ec,33,T-Shirt,False
6db59125-aec0-4fd7-aca6-337a28277e44,181,Blazer,False
893c3f24-4bd7-45bc-995f-cb85847c92c5,48,Longsleeve,False
9e19f45b-b7d4-4988-948b-0bcda7d83df7,65,Longsleeve,False
db36b9f3-57d5-4840-8d67-89c2f8a03251,218,Skirt,False
47408816-4d1f-4e11-adba-84dc27a3b9bf,262,Pants,False
65368501-a7a8-4552-9035-7e812b9b4828,291,Shoes,False
fe712f61-67af-44c9-a173-2011221b1e2e,309,T-Shirt,False
05738860-8f01-4667-a627-a8f703ccabf0,48,Undershirt,False
20e5a129-ac26-4ec2-9bf1-f63427503929,139,Longsleeve,False
299cdae3-0103-4c71-bd52-0d6db65ab753,309,T-Shirt,False
9c5d41ca-7d77-4a63-becb-72a20224224c,204,Shoes,True
13e8dc7f-8b80-42b0-b5be-89ee9787a97c,126,Shorts,False
2fdb6ac9-dfe4-4824-baab-6bf4e1d2f802,204,Skirt,False
961ce467-f444-4e04-8894-0c11d838d63b,336,Longsleeve,False
4acdd295-b0b4-4991-a6cd-c9d2c322c347,190,T-Shirt,False
64427db8-15b5-4d10-a5a1-79afc03be218,48,Buttondown_Shirt,False
caac1987-574d-4975-9c36-4e3ba7dcaeef,288,Pants,True
f07a23a2-a16f-4bb1-b8d1-6ba7af4da047,134,Buttondown_Shirt,True
39420559-56c9-4c0f-bb74-614bd0a3ddaa,260,Buttondown_Shirt,False
982feb6e-caa4-4cbc-829f-19f70294a713,181,Hat,False
7ea50cd7-4993-49ff-9c9e-97632b2e92f5,288,Shoes,True
de478f22-21f5-4992-a22a-edc084336fe8,48,Dress,False
1da10477-cb53-4506-b54c-1ad949002e35,262,Dress,False
2dc56ede-fae7-4a74-9ba1-e7084e21d142,322,Longsleeve,False
66085e89-f395-4a3d-b6bc-b254154b7418,50,T-Shirt,False
9a08cacf-dfa1-4e55-a79b-1c6a86abd76f,48,Pants,False
ad7af6f6-e6a6-4950-b3c8-eb498ea70726,322,T-Shirt,False
6282a88b-92ba-47a6-bb60-67eb1aff9f14,204,Shorts,False
85bbf0ae-c8fa-408e-bf51-d2f12be45633,181,Pants,False
be698ba0-7a2c-4f38-84ea-6223dc15854d,82,T-Shirt,True
d1d5babb-bb98-40e4-a708-3a9519bd068a,291,T-Shirt,False
4776b9e7-efc0-40e6-8da1-b5f22d011ca8,204,Buttondown_Shirt,False
d1369205-6113-4de7-bcad-c40a2b776037,135,Dress,False
a07fd5ee-6993-459f-b617-708f5ee533bc,181,Buttondown_Shirt,False
c362d096-021d-4948-81ef-c2a971dc0998,204,Pants,False
f3307762-77ad-4bb0-b50a-c3d661dfa8b1,41,Skirt,False
26acb9ef-2576-439e-821c-340a3be1eaee,126,Pants,False
ae7c807c-5199-423d-a337-a902aadf5f65,125,T-Shirt,False
aa4dac98-5eb3-4aa3-a187-23f828163436,204,Longsleeve,False
c5924c48-00cc-43bd-b8a3-300a1ae7551f,102,Pants,False
6b6416d0-7fae-4858-ba58-f0420302a1b2,163,Skirt,False
21d5734b-6bb8-4fe2-92fb-187bf8eed730,8,Longsleeve,False
8b2ef33f-4b74-4967-9b9e-42345b599397,260,Skirt,False
675319cc-b2f9-4b92-a126-472d4bcefdee,310,Longsleeve,False
4bf0c9ac-a79b-45ad-96ba-bb354b85274a,348,Longsleeve,False
58aaf4e2-5a92-4c59-9321-6b37e65dcc46,204,T-Shirt,False
ec56de98-44c1-45e1-9de4-010c692902fd,352,Body,True
f03266af-e2ee-4fb5-823f-38e238daa944,10,Pants,False
d00058bb-bca7-41ab-b933-4c06d7b06bb6,181,Pants,False
75eacbac-ea83-4dd2-8d3e-18954399fc69,181,Hat,False
bed38b7f-0a9e-46af-864c-a790aebcc330,262,Dress,False
9f472716-1d94-4bbd-b58f-a23b9747ad0a,41,T-Shirt,False
46300480-0974-4adb-81fd-b2637db420c1,310,Buttondown_Shirt,False
1f971462-0ad3-45ff-b99d-c3d147eda46f,204,Shoes,False
333966d4-9bb2-48b0-b0a4-489542338877,48,Undershirt,False
47a8fb89-4285-481e-af54-20bc6afb7860,103,T-Shirt,False
be85b49f-cdfd-41bf-b54e-584751c5ee1c,52,Longsleeve,True
309829b2-6d1a-4173-8d46-2dbdd10aad90,204,Skirt,False
9de134ba-d7c3-4f7c-8f44-217f213adca6,204,Longsleeve,False
25ab31fb-d1c4-4f48-a99e-743f2ef942fa,204,Longsleeve,False
e74aed45-b484-4098-936f-29b47537c909,211,T-Shirt,False
4ecf5b79-2a31-4006-aa36-76f62b6fa24c,50,Buttondown_Shirt,False
7ba8dcbc-3c46-4b73-948b-95a8f16a91fb,267,Body,True
dbae509c-4a3f-41e5-a54a-af9c4572e9ab,171,Shorts,True
5dcbc199-7569-4a58-be18-f288007302e9,50,T-Shirt,False
d0a29706-9357-43c5-9d1d-4b302274c2a4,139,Hat,False
143f9c1b-2037-4de1-95d2-1fb0e645c5a5,204,Shoes,True
e2d65ea7-508f-4e4e-a646-e1406ff92e03,367,Shorts,False
2110b3fe-12f0-4aa7-aa90-778a9b1e7ba5,11,T-Shirt,False
cb8b684e-d24a-46b2-9fd8-430254d88412,204,Longsleeve,False
e2a13922-97aa-4f43-8be3-c6b1bd983f81,260,Buttondown_Shirt,False
f5ee2e83-56f7-4e2f-8c55-f13eaa37b37e,37,T-Shirt,False
f43f802f-7ece-4bdd-994c-c2ed526d279f,260,Buttondown_Shirt,False
7447eb77-7509-4d30-ab41-0087749e05bd,204,Pants,False
9ebafad8-4684-4283-8c17-5a9a0114a707,204,Shorts,False
c226f48f-ae09-425f-bf2c-6e4c7dd56b52,228,T-Shirt,False
5e982004-dc73-41b7-a784-ba316570fc1e,48,Dress,False
3902b16f-a0e4-49c4-adba-75a2ba07d224,184,Hoodie,False
9ddb16b5-0a39-4b76-ad52-61711ee081eb,48,T-Shirt,False
502cd9c0-4350-4249-8a22-4c2a7c8a31ae,125,T-Shirt,False
9289eca9-ffd2-4020-890d-9fd86383bef4,204,Longsleeve,False
8e276d05-4a6a-4373-a6d7-6506159ca257,181,Pants,False
d4d57319-3c65-4b8d-b4a2-4c1e185933ad,41,T-Shirt,False
ae36221d-b2d9-4508-ac54-fc74951133b8,216,Longsleeve,False
491982c3-3e90-431e-99e6-b14ecea36384,204,Skirt,False
4c40f3ba-2aee-4332-8f73-c66acf61c690,48,Buttondown_Shirt,False
d8e945bc-b7ed-4077-ade9-9eb2641c30f3,204,Pants,True
d7c07f9f-8362-4abc-92aa-193221a7db5b,285,Hat,False
e64ef0da-1f58-4294-9a86-f698be8d8097,262,Longsleeve,False
d251ccf4-c222-4668-bfbe-4ddba0b3cca5,50,Longsleeve,False
93b76dcd-ab9e-48cb-94b8-0209acaaa223,204,T-Shirt,False
f8e2ef27-a780-48b0-92c7-43dd2b7fb861,204,Shoes,True
c86c96f6-8f7c-4909-997a-69162ebfd242,48,Undershirt,False
fc1241ee-8540-4321-ad77-6dfc2dff7802,181,Longsleeve,False
7c57af11-6b27-4995-8b4b-1a42afd6b9e3,48,T-Shirt,False
6d89acf9-e8b0-4231-9915-2854adb7a223,196,Longsleeve,False
206b6566-5e0d-4a73-8117-7f55124f1a95,78,Shoes,False
7cd2e634-94bf-43f8-a95b-a840e7f79bf1,154,Hat,False
05004de9-8929-45b4-92a6-c881be04e5cc,166,Longsleeve,False
2e661f7d-0f22-4263-9ce7-de94ee5f5a7c,204,T-Shirt,False
aea89834-9bbb-4fb9-ba77-d1eae6dd0666,262,T-Shirt,False
a8fbce59-ff02-4109-b9d3-51bbc87399ec,54,T-Shirt,False
bc34145a-3844-4c08-a7a2-c45321541f57,153,Skirt,False
2e9e7385-ae2f-45ce-bacd-0e9a22fd877f,179,Longsleeve,False
4efd804b-6c0e-48c5-9467-be5fcd5e3cf7,46,T-Shirt,False
44640d54-24a3-4479-b33f-56bc476376da,204,Blazer,False
78b155de-4383-4ebd-8eaa-942ef366a6a9,214,Shoes,False
a5b5dd47-2e34-475e-99b0-6a977fb8786c,48,Dress,False
c7883ef6-3249-45ef-a202-383364e14816,293,Shorts,False
63bb7722-a838-45f6-95be-4a9993373426,186,T-Shirt,False
0bd9bcb2-a108-4aa5-964d-f3a9f814e9c1,8,T-Shirt,False
17e2ba0e-be9d-4fe4-b58b-2c039a693cb6,228,Shorts,False
752639b8-8c71-44dd-8700-aa1bff42277d,50,Longsleeve,False
9767d117-3c66-4cac-a778-5ee3038ebfc8,46,Hoodie,False
b69d769b-2cca-4e65-b98b-29ae3fc70399,123,Buttondown_Shirt,False
09918182-4fc3-4b92-9221-f895fba13e83,120,Shorts,False
cbabc6f4-e6a8-4d02-9027-b746fa2749e4,204,Longsleeve,False
f6486e32-eaed-45e2-b506-2a71c83d36a3,227,Shoes,False
ac280aaf-105b-4d1a-b716-8c1a2e99542b,201,T-Shirt,True
cc0d271d-0cc4-4673-b3a2-6c5506f8a4dd,297,Pants,False
78043895-d366-406a-a5a2-18d865e87ada,291,Pants,False
fd03284a-8027-42af-b8ee-7e14e41ace9b,230,Shoes,True
f602a971-d5e7-4322-8331-05f7d1aad18c,181,Blazer,False
ab587b33-a657-41e9-aa17-1d11bec3baaa,260,Buttondown_Shirt,False
55a561e4-f3da-4596-b5f4-ffbbebf97f3b,204,Buttondown_Shirt,False
25a66eb2-ce17-44b0-8dc0-811f40e90a5e,12,T-Shirt,False
e2dd7cf5-e947-4f6f-b8c1-5014322954b7,285,Shoes,False
5074fbd6-8654-40a8-8131-e593be6a10af,331,T-Shirt,False
34118cd8-2498-4965-b7cf-3b50d1d45e22,267,Dress,False
b52759fc-206c-446d-ae33-1fbf1e88fcb9,204,Pants,False
2153199f-0a48-4334-bb12-51e07486b5c0,125,Longsleeve,False
d09be031-92c0-4b14-bb7d-6d4926d3f6e2,262,Shoes,False
89b99052-8133-4110-9b7e-9c152248d837,181,Pants,False
ccb1f914-c05b-4fd5-ab90-006b8e927485,152,Pants,False
1ca03195-b1e8-4c47-85de-81a942ea561e,181,Pants,False
9401f8a2-b495-4383-b5fa-cfd2c414bffb,204,Shoes,False
1d887da7-8102-488b-b0f0-ff8c9d507926,204,Shoes,False
9e61d8c2-aaf7-4d5e-b07e-804b082bcf88,301,Longsleeve,False
bd1b88bb-457c-463c-8504-cfcd97bc5d51,331,Buttondown_Shirt,False
8f0cd82c-0e68-4668-846e-902e623690e1,100,T-Shirt,False
0809f68f-44bf-4eb4-bf09-dd50446f96cf,48,T-Shirt,False
cc34d80f-6e80-446b-b9a7-3927f857d0a4,227,Shoes,False
1a313444-17de-43ff-8a75-d02a81edbef4,291,Polo,False
2e2caac6-b1a0-4466-a998-0fa5f1554818,41,Longsleeve,False
fef9da0c-f19b-409e-90b1-0eef6ffab023,48,T-Shirt,False
0a7e5fe0-d592-40e6-b9b8-75aac9a2d685,61,Pants,False
9583c21e-bdf2-4259-a041-f8f5d0eaba74,195,Pants,False
b5856585-87b2-4c0e-904d-9a6fbf549a96,48,Undershirt,False
05814dc4-0520-47e6-91e0-402a971ba40a,204,Pants,False
c5dddc11-a607-4784-b8d2-c30ecdad5be3,127,T-Shirt,False
5638d782-4a13-49be-9318-77c40aab7a3c,181,Pants,False
8e9a0079-75b0-4c3f-871e-b337b3217543,150,Shoes,False
5c9b07a9-ca5a-4086-92a2-4f6a1d83f5bb,322,Longsleeve,False
373f6bc6-b7a6-4c3f-90c6-22abbb615b18,48,Polo,False
f11d949d-a141-493b-ad09-b8bbe02ca95d,102,T-Shirt,False
6d210194-60de-49c5-a215-05201cfa1a64,181,Skirt,False
5195e000-d919-4ebb-81b8-1e646224d231,167,Shoes,False
993f7adc-d7b4-44c1-9b2d-8c73e6775c59,113,T-Shirt,False
0acef3a8-51f3-42ce-8842-10e4898c0a0f,48,T-Shirt,False
9725e568-4715-4920-a30c-7332d107727c,50,T-Shirt,False
db398f2d-24a3-4af1-9816-c269709a48b3,204,T-Shirt,False
01f52917-7e92-4c47-8979-1ab9a41c96a8,224,Shoes,True
ac99b83d-44de-45ad-9c82-df072f86793d,48,Polo,False
f76f6f5c-ed63-4499-9e54-0bc0feeeeb38,57,Blazer,False
59d4d94f-5a3e-4432-9f28-b2bf3d4db3b6,50,T-Shirt,False
b602653d-ecac-482d-abac-710a440ba811,360,T-Shirt,False
bc96eb47-531d-410f-bcae-dab5ec60db66,181,Longsleeve,False
9779bfcb-6a47-46e3-9b40-16673503f470,48,Undershirt,False
63a7c9dd-6f90-4e94-b94f-b487b93bb82c,45,Polo,False
8084cb1f-9ff5-46c0-a970-1e4ad741a479,181,Buttondown_Shirt,False
bb784ba1-b4d8-4a0b-a72a-a20d2c8bbef6,293,Hat,False
8b719bfa-919d-45c1-a83e-86ceec917c41,351,T-Shirt,False
b94ae406-239e-45d2-a40b-1ec2fb0a8d17,227,Shoes,False
1edf84fb-5bd8-4eeb-b4df-e908b76a5ca2,181,Longsleeve,False
62d2bb8a-d08d-475c-9062-2b682b50bb30,142,Buttondown_Shirt,False
d1b44982-f7bc-403a-87b5-236f619beaef,61,Dress,True
10d807a5-fdbd-4b90-a70d-8e58c4d981d3,92,Shoes,False
43976040-49b3-4e59-8b6a-8ceb4d814d4a,282,Pants,False
420f5211-5289-4e07-af92-264570ed7362,14,T-Shirt,False
362c02ba-fd5e-435b-b26e-5b9383aaca2d,48,T-Shirt,False
967cd983-84e9-4812-ab2e-bdf67cc85051,74,Pants,False
ea4afd28-2e6b-41c8-9d10-6bce862a482c,202,Shoes,False
1cab0eb2-60f6-4d0a-a380-9a07b834d855,272,T-Shirt,False
fff22e21-1b3a-474a-861d-51a92bab6cc0,41,Pants,False
a84a847c-2006-48fd-8e4a-efe92d50466f,352,Longsleeve,False
10e7ed9b-3700-417a-a085-f31eaad50c0c,281,T-Shirt,False
552b44a7-0eeb-47a0-8a63-2f1f1d5f78ff,181,Longsleeve,False
6ccb3f12-7087-4303-a522-3a76d3db8ce6,267,Dress,False
b2279dec-874d-4571-a8b5-8e7d704e596d,131,Dress,False
c56e9fd6-e517-4871-91b7-91b7ea53604b,285,Buttondown_Shirt,False
5103e71c-1a7c-4781-966e-4e4aa54514c7,198,Longsleeve,False
2beabf58-5224-41ea-80d7-bd9b0cb3cac6,181,Shorts,False
4099acf4-21f3-434d-a10b-1bccad17039b,260,Longsleeve,False
b61be122-02ff-4a32-8da9-d331cbcd3cce,122,Pants,False
84b4da94-65c0-471e-a7ad-2ba6360f45bb,46,Skirt,False
df6ce283-f168-47a8-913a-44da9867c788,204,Buttondown_Shirt,False
e026aab9-818c-46c3-993e-b80a9128d361,204,Shoes,True
8fe3b9f7-d5ac-4414-be69-042ad7a7d0aa,48,T-Shirt,False
172950bd-f639-4ce5-bc55-d17cea7b9705,204,T-Shirt,False
c6689216-f1cf-4b72-9711-c9c81ee31618,127,Shorts,False
b8c71b29-9989-4d27-8274-cdb9a813a6d5,90,Longsleeve,False
8f809fea-1f7d-4695-be36-a061bd77c170,154,Hat,False
77b3d6bb-a238-4fb1-bb12-22b6636336cc,301,T-Shirt,False
7523e98d-3dd3-4206-8073-4610b3bc9901,361,Longsleeve,False
07ed7f3c-c23e-4454-b751-b2120967f388,204,Shoes,True
4fd981b1-d7fe-4d7f-8029-8e5532723129,195,T-Shirt,False
d47462f2-e678-4e76-a403-a2c90bf4e3c3,48,T-Shirt,False
19088710-43ac-467e-85c9-e1094db4f499,278,T-Shirt,False
81ca48c2-cf88-4791-9eb3-ed0fe53f805a,126,Hat,False
5a1bcd89-5b3d-41a1-80a7-0665c2ce7f86,322,Pants,False
2e4a6e78-3040-4796-8e6b-7ecbb5118150,204,Longsleeve,False
fbbcc929-9a39-4437-8e56-9565c9f055e3,204,Blazer,False
9b9b54db-07bf-42de-8538-9de0a3b5b49d,181,Shorts,False
c395de85-824c-4cbe-ad6b-ed80f5c15fb7,329,T-Shirt,False
03b5fa92-c65d-4b45-820b-967e85f41ee2,181,Pants,False
824014f4-825b-4bf2-835e-e3b8b7d0f387,217,Dress,False
7231edea-0db3-491f-a8c8-69143254073d,8,Longsleeve,False
c5d81eb6-1823-4d83-a6bf-48f9463e201e,204,T-Shirt,False
a5ff9c3a-272f-4f7e-9cb9-e6d848dc4c2c,365,T-Shirt,False
ba5fc3be-db69-435c-903f-43461a504421,227,Shoes,False
eb094af6-3106-48a1-9ccf-0fff46012d86,322,Longsleeve,False
984c9de0-4664-476e-b815-0bf371d87b4a,310,Buttondown_Shirt,False
e4acdca8-db9f-4209-8c03-5739890b4899,204,Shoes,False
9488678d-38f9-4888-b117-28a982ecf6f5,204,Shoes,False
0ed80b93-67c9-45bc-b16d-d926b79b9782,37,Shorts,False
41302a0b-5faf-48a9-9b40-33885d28a7a6,370,Shoes,False
c7036eae-f06c-4aaf-85d5-fdbf64505cfa,6,T-Shirt,False
97dc40b9-26ce-4607-a7c6-8177f36324f1,181,Pants,False
93513387-9311-4246-980a-d91e35bab89b,267,Longsleeve,False
4845b1d5-2535-43d8-90b0-dbc10002bcb8,181,Skirt,False
253dc2b9-f49e-4f55-9917-c9005c29bbd9,0,Shoes,False
e85b9194-19b0-44d5-bcbf-f11c1caf2bbd,291,Pants,False
5a8598c8-3756-4bb7-8e22-4bdefe86c18d,135,Dress,False
4bc5985c-fb6e-4ebf-83ad-2bf16f79ece0,322,Hoodie,False
e79aa430-3b52-4300-a363-b122402a675b,48,T-Shirt,False
527fd818-556f-420a-8fbd-8bea64dea5a2,322,Longsleeve,False
9fce2963-b204-4865-be6f-99b512b31d39,181,Hoodie,False
c14a67b3-8d77-4f78-be1e-537bac39d3d3,0,Pants,False
c0df1d55-2d24-40df-8e08-c50fd4f5dca7,8,Blazer,False
ad565947-e2e5-4bcc-b75f-72c710873961,262,T-Shirt,False
aca4d302-7356-4363-8167-99bbd5b3cce1,309,T-Shirt,False
e9c4090d-6f3a-4142-bd36-e5eebc57d641,96,Shoes,False
27983c13-54bf-463d-84a6-94ec799b70ab,48,T-Shirt,False
dfb9288a-faa2-435b-85a0-dbaf8031b705,282,Shorts,False
4313db90-b7e8-4f73-b239-f70ad8e0bf7a,221,Dress,False
e0dc1f06-78a4-488e-936a-5b2655a65ba6,92,Pants,False
a526cbda-d3c9-467a-8090-98ce0b28dcdd,309,T-Shirt,False
a28d4188-7956-4e72-b567-f4c0280b3d7e,48,Pants,False
8fe33c5f-218a-41f0-9ccb-7f8898b58c63,260,T-Shirt,False
82fd1225-3950-496c-8bbd-36f57007ecd5,228,Shoes,False
09cd286c-0fab-45b9-9152-322f32275ef7,8,Pants,False
6f461d95-aa5c-4f59-8913-f7ad35f63f0a,204,Pants,False
df8283c4-33a7-4bc3-b2ef-2f9c62b15c18,262,Dress,False
8e34ebaa-6919-46f3-84e0-98800a00f524,201,Shoes,False
a328ad16-d972-4e83-baa0-442cd0b0daea,228,Pants,False
49859c1d-7f36-4921-86e7-bca31a8c4651,218,T-Shirt,False
54c2556e-de9f-49ca-b266-e01b642e6922,178,Buttondown_Shirt,False
76b4dcdf-14bb-4114-9a4b-7b0a9307cade,37,Undershirt,False
093c92b3-1d92-493c-bfb8-c0735429dea3,138,Shorts,False
b3f2dabc-64ad-44fe-9cb7-ba5d0c5d630c,288,Pants,True
d9e84490-185d-48f9-ac16-4ef3360616d5,164,Longsleeve,False
ea6195ca-94fd-4ffa-b133-81f56df1d446,217,Skirt,False
7fc78f14-68ad-4daa-ad8d-5e016016c680,8,Dress,False
0e6871ee-7246-48ad-a356-a7fdde9878d2,245,Shoes,False
10529e10-2487-405d-93e9-696e1cc81f96,370,Hoodie,False
3a302a79-82d8-42ff-a4b9-41697ff6442e,50,T-Shirt,False
0cb83705-48f5-42f4-9288-cd7d11cb77c5,80,Body,True
fe61785e-dadc-4195-9442-6bab7e94579f,116,Pants,False
9253edb0-4880-48e4-a7c3-a3b40c837a3e,369,Dress,False
e63f743b-6415-4b4b-baa6-06d17cfc72d9,262,Pants,False
db21e81d-b576-40a1-84b8-cc5bd1d4f7ee,365,Pants,False
35707ebd-0264-4bbf-b5f2-a33c5c4bff4d,366,Shoes,False
53318937-a439-4d5e-89d0-96db472ea7cb,211,Shorts,True
5b0b2f96-d429-4dc8-a43b-33804236a351,66,Dress,False
934d166e-63f5-422b-b56a-7c59cbe18e8d,236,Buttondown_Shirt,False
0a3e62e3-fac5-4648-9da2-f6bc4074ee31,303,Dress,True
d26fbf89-03c6-4575-85f9-316747a3f208,257,T-Shirt,False
915c3845-50ef-4c19-9d9e-4a7143cbbad3,260,T-Shirt,False
8571627a-1599-4c45-a7c8-aac55576e4b8,291,Pants,False
d5c7bcbc-a40b-4eb4-9c9d-e2e384a12f0d,309,Longsleeve,False
f2368692-5695-415e-aa9c-e3d510fdd5aa,361,Polo,False
efae0012-7b21-4406-bd98-6d685626fab4,322,Longsleeve,False
47533149-1373-4576-9d70-8b4bf33a687c,50,T-Shirt,False
10fb1c4a-a2ab-4f43-848e-d8a1a41dff8c,94,Pants,False
a28a7997-95cb-4e05-907d-bb7a5c35c7f9,285,Shoes,False
fa53d8bd-0c11-4849-bd90-0eb6737f63a2,98,T-Shirt,False
5a840d5b-f861-482c-9ea3-fc7a30f4834b,228,Longsleeve,False
dd0ff00d-5ce3-4150-b4ee-05da2c0a6555,217,Dress,False
bb140894-5f33-4e7c-8746-0be253a442cf,135,T-Shirt,False
9bd47c09-cd05-4d03-8968-5ad91ed24a2b,48,T-Shirt,False
4acf605a-7f66-43ce-8616-f9e390696b89,41,Pants,False
976ae836-d00a-4651-9456-4689c80b4a3f,27,T-Shirt,False
73d0010c-e5f1-49aa-bc8d-222002cdb5b6,211,Shorts,False
fd680055-a909-4c5e-adf7-cb071d63148f,142,Pants,True
073f2d48-e363-474d-acbe-11103356e7e2,180,Pants,True
e2e01ea2-418c-4ce5-a638-4342f33094e3,262,Pants,False
10114489-5e19-4de3-8dbb-6c9d69675b77,48,Blazer,False
86a3f65f-8c08-48b6-a783-0e38ffa006ef,138,Hat,False
30021bac-2f3c-4405-a887-9d6cdfef2e83,262,Shoes,False
44b0c5e7-5174-421b-959c-720483509d5e,135,Longsleeve,False
e4f8a796-8963-4a43-8e20-de6430d33780,236,Dress,False
826b1069-0bd8-471c-80a4-11095808714a,292,Longsleeve,False
23636f41-67c0-4065-b82a-6fd0d3704c07,41,T-Shirt,False
afa4499d-8694-4e2d-8ade-d371e2cde995,295,Shorts,False
e1c0dde2-e9ef-42d0-a8b0-fff052011195,150,Longsleeve,False
2dd75b86-4a8f-4ea6-9b23-61a0da268def,204,Shoes,False
c65f8289-e55a-4f8c-a388-a4c6424fce79,331,Shorts,False
9f63ba96-3ce1-440e-96e4-c8a02004186a,260,Buttondown_Shirt,False
687dd295-0b3d-4fce-aefe-1e72aaf0e687,309,T-Shirt,False
e5a96bcb-997e-48e8-bb48-fa31513a2df0,309,Longsleeve,False
f372c204-d970-4c59-916e-414647b00dda,246,Pants,True
34b08259-f999-45c8-bf2f-be3becec7fe4,322,Pants,False
194dd900-a3ed-4df7-a9bf-37f0d4630476,54,Undershirt,False
e5caf86d-ae4d-4cf0-8536-f98ef53e1a44,322,Longsleeve,False
83cab907-b103-4c0f-92bb-dbe5b28bd7c5,322,Pants,False
4aa553ed-5f3b-4350-a446-c7c61e7c98c6,8,T-Shirt,False
5af25198-5449-4f01-8155-21192662397c,45,Longsleeve,False
3087f582-6895-41a2-93b5-145b1f209942,50,Blazer,False
889779d4-3902-45f7-9187-8001a6cf2cfc,313,Pants,False
a0861f9e-fb45-4337-b80c-7f0b2ef8582f,204,Polo,False
205092bd-f565-421f-a9fc-d59b6c960b84,181,Pants,False
d5afda94-114f-4415-855c-e0c311259073,66,T-Shirt,False
55b4f2d7-56b3-4463-86ea-6cb821a2c68e,297,Longsleeve,False
aa8b8cd6-9979-43cd-9e3a-2fe9a40f62c1,48,Longsleeve,False
97cddbc9-a59f-490e-a10d-7878b2aff826,301,Dress,False
02ef828a-a7d5-4475-bf44-3907b3a977ff,166,T-Shirt,False
ac2b8fd1-de2c-495c-9ab2-e4930d36e925,240,T-Shirt,False
e3c6d5c9-3258-4aaa-992f-eef756c5fe20,181,Pants,False
cdf7d80b-9429-4f4f-ab62-98fe5a60c15d,262,Pants,False
